,Ce_log,Dy_log,Er_log,Eu_log,Gd_log,Ho_log,Lu_log,Nd_log,Sm_log,Th_log,Tm_log,U_log,Yb_log
36,3.3336320621663895,4.241902126579715,5.113973766802443,0.33647223662121295,2.67552700939665,3.484312288372662,4.456786180221833,0.708035793053696,0.9122827104766162,5.003946305945459,3.767690634538226,5.857933154483459,5.973275117907772
37,3.2418107961506966,4.008423499714461,4.88544992867311,0.3852624007906449,2.4397349311412793,3.2596338173403683,4.286616449869223,0.5481214085096876,0.688134638736401,5.0689042022202315,3.56784112573688,5.8916442118257715,5.806038175360548
38,3.022860940942244,3.971234865059992,4.835726197017755,0.2546422183735807,2.392425796993835,3.2363227384719213,4.130997879870137,0.20701416938432615,0.5481214085096876,4.6443908991413725,3.487069220736119,5.54907608489522,5.6995401553980685
39,3.1126260250254902,4.216119619148022,4.989139233751369,0.2851789422336624,2.33214389523559,3.370738174177447,4.288402532641213,0.2151113796169455,0.6259384308664953,4.852030263919617,3.6451887654892032,5.703782474656201,5.854899987651756
40,3.160398895109225,4.089164502180559,4.965847111306122,0.3293037471426004,2.4397349311412793,3.337192051686243,4.319486116198983,0.23111172096338664,0.6312717768418579,4.912654885736052,3.639426570394406,5.703782474656201,5.8559025227170345
41,3.834709902325476,5.0056227522727115,5.6252802465012435,0.8501509293696101,3.5284172316728752,4.080076590424396,4.730745008896157,0.9707789171582248,1.6034198401085376,5.75890177387728,4.206482062158951,6.068425588244111,6.350047669316016
42,3.893044038830343,4.672548421318039,5.571241068024272,0.6729444732424258,3.460723360976182,4.01349597435878,4.645255909527377,0.6780335427498971,1.4085449700547104,5.8971538676367405,4.116432158686106,6.150602768446279,6.300180106684152
43,4.558078578454241,5.504640240131903,6.082264571434421,1.3937663759585914,4.071075935282746,4.566845071666424,5.097668893061198,1.4929040961781488,2.255493485460195,6.222576268071369,4.570164576789276,6.395261598115449,6.7818745452881375
44,2.6326080059353516,2.8970163006148333,3.9915732841861553,0.1484200051182733,1.3912819026309295,2.3767644911682972,3.434954478460289,0.07696104113612832,0.3784364357202451,3.8066624897703196,2.731766727719526,4.795790545596741,4.944709143980089
45,2.9922261342247034,4.217004574957988,4.840795514804357,0.3987761199573678,2.552565298261815,3.2684276036974484,4.199004832765533,0.3920420877760237,0.7839015438284094,4.672828834461906,3.503152104185149,5.272999558563747,5.7387956304932075
46,3.1949928844048685,4.033355290595671,4.83763020393965,0.29266961396282,2.4832385926873033,3.228430037673012,4.125035409542898,0.2468600779315258,0.6523251860396903,4.770684624465665,3.4910380856619447,5.459585514144159,5.722996693580005
47,3.233173129569025,3.7383836490170252,4.843084116205751,0.31481073984003355,2.2700619012884857,3.2120525995200753,4.20797082229696,0.19062035960864973,0.688134638736401,4.736198448394496,3.5049566159530077,5.493061443340548,5.776506155787731
48,3.2913825156549485,5.052672549887314,5.30395146516513,0.7323678937132266,3.132446096869813,3.709417105331484,4.452485098322443,0.8109302162163288,1.3787660946990992,5.153291594497779,3.8922283780999667,5.521460917862246,6.06918918551838
49,3.73552446193698,5.1101789244325175,5.5851866087427915,1.1474024528375417,3.507357577490546,4.076519977309548,4.845210184962031,1.0402767116551463,1.6094379124341003,5.442417710521793,4.210793374865347,5.594711379601839,6.444846422212269
50,3.4741380060638702,4.0428758138469085,5.047995302853334,0.2851789422336624,2.405141681319138,3.34533224882076,4.388505600771591,0.262364264467491,0.7275486072772778,5.0106352940962555,3.681351187693145,5.752572638825633,5.9359782638898455
51,3.5698143469549963,4.990092392864926,5.526448459373285,1.4678743481123135,3.678071255397333,4.02266952551521,4.723130983621656,1.4655675420143985,2.0268315914075385,5.66988092298052,4.085976312551584,5.780743515792329,6.296224951094514
52,3.3995293245614584,4.1832707714165025,5.021838964603581,0.33647223662121295,2.4397349311412793,3.433664571799657,4.336375289254793,0.1988508587451652,0.6575200029167941,5.062595033026967,3.659965443949294,5.846438775057725,5.926899358948182
53,3.597312260588446,4.300816579248338,5.236016340350657,0.35767444427181594,2.6609585935683597,3.5564902660681907,4.584763376210429,0.2468600779315258,0.7466879474879752,5.111987788356544,3.8645120227570944,5.87493073085203,6.159053104299872
54,3.72255598047332,4.475061500641071,5.3023591873743685,0.3987761199573678,2.7107133185216936,3.6965995771290743,4.608365076884611,0.3784364357202451,0.9631743177730056,5.313205979041787,3.936910720935925,6.0014148779611505,6.17665697899362
55,3.723763855967438,4.51513606328411,5.281171207713066,0.3852624007906449,2.6878474937846906,3.628598523229006,4.5755353808584,0.3074846997479606,0.7275486072772778,5.267858159063328,3.9011642620932703,6.016157159698354,6.171951087956207
56,3.774598329516474,4.6605102810212555,5.525373254682162,0.6981347220709844,3.3769046890931107,3.9448773422990935,4.630057901495871,0.636576829071551,1.410986973710262,5.726847747587197,4.059407992341204,6.037870919922137,6.262006818792067
57,3.9837853716550367,5.040064638120259,5.68320554766737,0.8372475245337022,3.508855256368665,4.130837198581126,4.7633698006616365,0.9122827104766162,1.6370530794670737,5.948034989180646,4.231349083214389,6.129050210060545,6.407473869091818
58,3.785552341374197,4.4520190064939165,5.129543622299351,0.4510756193602166,2.714694743820879,3.5499047018233476,4.378395048439832,0.3784364357202451,0.8020015854720274,5.831882477283517,3.741471904233107,6.194405391104672,5.971108766850908
59,3.955082494888593,4.530985287798715,5.190676475030645,0.3987761199573678,2.7862450486872667,3.595118074299462,4.36665915754276,0.3987761199573678,0.9745596399981308,5.872117789475416,3.782597457987688,6.238324625039508,5.9593028602995854
60,4.057161771094385,4.665135767155525,5.408516158846112,0.43178241642553783,2.9428587839469227,3.8055507609176296,4.6778628713815325,0.3920420877760237,1.0784095813505903,6.139884552226255,4.011506283913096,6.4425401664681985,6.271744289793001
61,1.7783364488959144,2.6078614738467776,3.3769046890931107,0.1397619423751587,1.199964782928397,1.8373699804801074,2.9279886214674717,0.06765864847381481,0.2468600779315258,2.833213344056216,2.169053700369523,3.6888794541139363,4.401093697391107
62,2.1234584270966104,3.0516399054922867,3.8842406244156944,0.17395330712343804,1.7647307968401356,2.3350522831315472,3.208421366964342,0.1397619423751587,0.29266961396282,3.6635616461296463,2.5447466501440172,4.624972813284271,4.742232836376431
63,3.0218872310308424,4.395806258082254,5.023222409601727,1.1537315878891892,3.205993199037187,3.4913427315135013,4.226541731833486,1.358409157630355,1.5748464676644813,5.062595033026967,3.5700959181239695,5.293304824724492,5.7854239036934345
64,3.223664341599998,3.764914140389934,4.717426868333759,0.20701416938432615,2.1610215286722587,3.0430928449138284,3.970857791149039,0.19062035960864973,0.4510756193602166,4.624972813284271,3.331489969237335,5.472270673671475,5.5511362181719965
65,2.9590682891823996,3.857355604085838,4.788574489733284,0.27002713721306015,2.2793164660546914,3.094219220268645,4.096841442420688,0.20701416938432615,0.5187937934151675,4.6443908991413725,3.414113606928702,5.493061443340548,5.652980287725815
66,3.0487989944906833,3.879499813722586,4.808274281964574,0.23111172096338664,2.340843805111136,3.1730412885244013,4.140750935036256,0.3001045924503381,0.5423242908253617,4.795790545596741,3.471034341250935,5.58724865840025,5.679728824552481
67,3.4998353515591547,4.567156743789875,5.376666332959013,0.5423242908253617,3.078693794268338,3.778263015248622,4.585783472187901,0.636576829071551,1.128171090909654,5.3471075307174685,3.947583180826697,5.908082938168931,6.173536072646727
68,3.6676558176623097,4.709259894512472,5.461753375399962,0.712949807856125,3.2573270112424533,3.902578546600146,4.632396172241683,0.7975071958841881,1.3887912413184778,5.627621113690637,4.044804116661965,6.013715156042802,6.2293587703680995
69,3.497113438491982,4.35939751661352,5.284573348755777,0.3920420877760237,2.7414849771884473,3.6111881463980646,4.581492058633514,0.4510756193602166,0.8285518175661483,5.337538079701318,3.901568547524287,6.028278520230698,6.153221936707843
70,3.706964921660321,4.303929948937459,5.146854737340066,0.4252677354043441,2.780060737078482,3.5040547671018634,4.3351970473170836,0.44468582126144574,0.9042181506398859,5.652489180268651,3.720862499966987,6.16541785423142,5.907430551497972
71,3.9497040723958348,5.552222879512287,6.295690265670391,1.5432981099295553,4.1570063233468115,4.730833203983749,5.405601031767711,1.536867219599265,2.152924318439639,6.226536669287466,4.841743157613962,6.539585955617669,7.039046664663313
72,2.435366204227864,5.662474250834525,6.522033972910569,0.4762341789963716,3.732178378509084,4.92224114333366,5.505616048300409,0.4824261492442927,1.3787660946990992,4.574710978503383,5.0632277442154265,5.713732805509369,7.217883540263748
73,3.6000482404073204,4.63336884034677,5.405061923978025,0.6097655716208943,3.190476350346503,3.844386356712335,4.537105455073962,0.636576829071551,1.208960345836975,5.303304908059076,3.93123722435195,5.7430031878094825,6.127393064332226
74,3.2418107961506966,4.158726821151369,5.090862600115084,0.3506568716131694,2.556451816951096,3.4307561839036995,4.398269010219746,0.3220834991691133,0.6931471805599453,5.043425116919247,3.721104601408673,5.7899601708972535,5.924496410176189
75,3.3297013799570854,4.113820338722757,5.0570734882020405,0.2851789422336624,2.4865719291070616,3.4035279970004377,4.350535967582511,0.3001045924503381,0.6931471805599453,4.90527477843843,3.6838669122903918,5.817111159963204,5.90246938553642
76,3.796163119333611,4.5916795958055925,5.524416545687879,0.5423242908253617,2.9785861147190205,3.845669504878125,4.824064723012886,0.5007752879124893,1.0043016091968684,5.480638923341991,4.148201235012811,6.137727054086234,6.385363018844681
77,3.7492687541267204,4.993489135261285,5.754158681981268,0.8796267475025635,3.6560979645895566,4.156536582478548,4.893427093190715,1.1151415906193203,1.7227665977411035,6.091309882077698,4.305145590337924,6.35088571671474,6.505873742205325
78,4.1675950239616935,4.882877677292668,5.7649089313167785,0.6418538861723948,3.229222116922345,4.108740442505833,4.939783553124305,0.6259384308664953,1.1600209167967532,5.968707559985366,4.347305781945493,6.415096959171596,6.564828254970908
79,5.129721184372558,6.047112097946797,6.888878223212448,1.5769147207285403,4.537105455073962,5.237239517039447,6.043890949286358,1.766441661243765,2.4239173781615704,8.076515327552329,5.448373962754716,7.980365765111246,7.684701181477411
80,2.3702437414678603,3.4210000089583352,3.9889840465642745,0.29266961396282,2.2925347571405443,2.4932054526026954,3.190476350346503,0.8372475245337022,1.0438040521731147,2.302585092994046,2.509599262378372,2.6100697927420065,4.74493212836325
81,1.824549292051046,4.355425952876702,4.718498871295094,0.3646431135879093,3.091042453358316,3.332204510175204,3.597312260588446,1.220829921392359,1.6882490928583902,3.1354942159291497,3.095577608523707,3.3568971227655755,5.293304824724492
82,2.163323025660538,4.05871738457895,4.48863636973214,0.4510756193602166,2.7788192719904172,3.0726933146901194,3.484312288372662,1.1378330018213911,1.541159071680806,3.1780538303479458,2.9231615807191558,3.367295829986474,5.10594547390058
83,2.451005098112319,4.361823927356363,4.727387818712341,0.3220834991691133,3.169685580677429,3.332204510175204,3.6888794541139363,1.851599469584072,1.7783364488959144,3.3032169733019514,3.169685580677429,3.6189933266497696,5.337538079701318
84,3.6609942506244004,3.8628327612373745,4.294560608892605,0.8020015854720274,2.766319109226186,2.9496883350525844,3.3250360206965914,1.4973884086254776,1.5912739418064292,3.8264651170664994,2.7343675094195836,3.7773481021015445,4.969813299576001
85,2.1041341542702074,4.220977213155467,4.462453883786496,1.1817271953786161,3.152736022363656,3.104586678466073,3.391147045808654,1.2119409739751128,1.749199854809259,3.122364924487357,2.8791984572980396,3.832979798087693,5.0369526024136295
86,2.5416019934645457,4.4520190064939165,4.6913478822291435,1.410986973710262,3.2068032436339315,3.3568971227655755,3.6027767550605247,1.184789984909162,1.7749523509116738,3.8044377947482086,3.091042453358316,3.9080149840306073,5.267858159063328
87,2.0014800002101243,3.490428515390098,4.018183201256536,0.5538851132264376,2.225704048658088,2.5494451709255714,3.0349529867072724,0.76080582903376,1.0612565021243408,4.529368472571809,2.468099531471619,4.279440045898781,4.6443908991413725
88,2.580216829592325,4.259859000699674,4.770684624465665,0.9555114450274363,2.91235066461494,3.288401887516811,3.7796338173824005,1.308332819650179,1.547562508716013,3.8543938925915096,3.2347491740244907,4.334672938290411,5.407171771460119
89,2.714694743820879,4.812184355372417,5.043425116919247,1.6193882432872684,3.7909846770510898,3.696351468952637,3.9627161197436642,2.362739015813793,2.4948569806411682,4.053522567701846,3.4111477125153233,4.448516375942715,5.556828061699537
90,2.856470206220483,4.000033882750859,4.624972813284271,0.22314355131420976,2.580216829592325,3.0819099697950434,3.703768066607687,1.0577902941478545,1.1505720275988207,4.513054897080286,3.1179499062782403,4.477336814478207,5.337538079701318
91,1.7749523509116738,4.141546163706395,4.700480365792417,0.8960880245566356,2.954910279033736,3.186352633162641,3.730501128804756,1.1346227261911428,1.5623463049002497,3.4404180948154366,3.1135153092103742,4.493120682179469,5.272999558563747
92,3.2846635654062037,3.8732821771117156,4.174387269895637,0.9001613499442714,2.760009940032921,2.72785282839839,3.4468078929142076,1.0784095813505903,1.547562508716013,4.519612297626445,2.72785282839839,4.5031374604229395,4.997212273764115
93,2.6390573296152584,3.4372078191851885,3.713572066704308,0.7323678937132266,2.312535423847214,2.390595970316759,2.9601050959108397,0.7793248768009976,1.3962446919730587,3.6402142821326553,2.2617630984737906,4.526126978647638,4.4343818650078095
94,2.4932054526026954,4.859812404361672,5.2574953720277815,0.7839015438284094,3.673765816303888,3.832979798087693,4.055257173514054,2.254444717666111,2.4159137783010487,4.115779842942166,3.6109179126442243,4.5880240271531205,5.752572638825633
95,4.820281565605037,5.153291594497779,5.579729825986222,1.8373699804801074,3.9815490680767565,4.11414718951828,4.77912349311153,3.6788291182604347,2.9391619220655967,6.073044534100405,4.036008985209137,5.5093883366279774,6.336825731146441
96,3.190476350346503,4.407938016458383,5.062595033026967,0.48858001481867097,2.797281334830153,3.5085558999826545,4.318820558770089,2.162172939277301,1.5173226235262949,4.795790545596741,3.5779478934066544,5.552959584921617,5.857933154483459
97,3.039749158970765,4.33729074083249,4.9344739331306915,0.5481214085096876,2.8273136219290276,3.427514689979529,4.198704577546343,1.572773928062509,1.420695787837223,5.272999558563747,3.4307561839036995,5.564520407322694,5.746203190540153
98,2.517696472610991,4.634728988229636,5.2832037287379885,1.1600209167967532,3.1612467120315646,3.735285826928092,4.598145571051127,1.4609379041156565,1.6789639750827108,5.3612921657094255,3.7887247890836524,5.572154032177765,6.113682179832232
99,2.714694743820879,5.043425116919247,5.420534999272286,0.49469624183610705,3.8022081394209395,4.014579593753238,4.3294166844015844,2.1471001901536506,2.382320061012899,5.153291594497779,3.7999735016195233,5.616771097666572,6.025865973825314
100,0.8153648132841945,3.9473901492654373,4.736198448394496,0.33647223662121295,2.4159137783010487,3.1179499062782403,4.163559631243574,0.8064758658669484,1.1474024528375417,4.2710950739666,3.3250360206965914,5.652489180268651,5.683579767338681
101,3.4111477125153233,4.653960350157523,5.247024072160486,0.688134638736401,3.1986731175506815,3.711130063048756,4.471638793363569,1.5454325824581878,1.766441661243765,5.5053315359323625,3.7727609380946383,5.655991810819852,6.045005314036012
102,3.5263605246161616,4.927253685157205,5.288267030694535,1.551808799597464,3.6506582412937387,3.8628327612373745,4.354141431184346,2.7212954278522306,2.4159137783010487,4.867534450455582,3.730501128804756,5.666426688112432,5.983936280687191
103,3.254242968705492,4.074141854904581,4.852030263919617,0.4510756193602166,2.451005098112319,3.242592351485517,4.168214410788556,0.48858001481867097,1.0296194171811581,5.017279836814924,3.391147045808654,5.68697535633982,5.707110264748875
104,4.021773869387265,4.389498649512583,4.804021044733257,0.6151856390902334,3.1986731175506815,3.380994674344636,3.7184382563554808,3.4468078929142076,2.347558458636777,5.093750200806762,3.254242968705492,5.697093486505405,5.3981627015177525
105,1.2556160374777743,5.099866427824199,5.726847747587197,0.22314355131420976,3.5467396869528134,4.209160236650682,4.7535901911063645,1.0331844833456545,1.8357763546448294,4.564348191467836,4.175924549214524,5.733341276897746,6.398594934535208
106,2.3589654264301534,5.0689042022202315,5.605802066295998,0.6312717768418579,3.6428355156125294,4.075841090657541,4.624972813284271,1.4350845252893227,2.0082140323914683,5.0238805208462765,4.018183201256536,5.746203190540153,6.2166061010848646
107,2.4932054526026954,5.003946305945459,5.641907070938114,0.6981347220709844,3.502549875922443,4.120661870539474,4.718498871295094,1.2499017362143359,1.7544036826842861,5.5093883366279774,4.055257173514054,5.765191102784844,6.285998094508865
108,2.005525858729668,4.8283137373023015,5.111987788356544,0.9321640810304452,3.56953269648137,3.7256934272366524,3.970291913552122,1.6389967146756448,1.9960599327407849,5.313205979041787,3.4719664525503626,5.768320995793772,5.6240175061873385
109,3.6888794541139363,5.181783550292085,5.602118820879701,0.9400072584914712,3.713572066704308,4.163559631243574,4.050044303325521,1.3217558399823195,2.0255131996542803,6.144185634125646,3.9180050771056933,5.771441123130016,5.942799375126701
110,2.8791984572980396,4.074141854904581,4.68213122712422,0.29266961396282,2.5572273113676265,3.1570004211501135,3.822098297900159,1.5769147207285403,1.2837077723447896,5.075173815233827,3.169685580677429,5.849324779946859,5.407171771460119
111,2.018895041811802,4.61512051684126,5.293304824724492,0.7839015438284094,3.1654750481410856,3.7773481021015445,4.343805421853684,1.425515074273172,1.724550719534605,5.817111159963204,3.7328963395307104,5.883322388488279,5.948034989180646
112,2.4069451083182885,5.247024072160486,5.605802066295998,0.7839015438284094,4.000033882750859,4.210645017918261,4.39197696552705,2.4595888418037104,2.5572273113676265,5.278114659230517,3.9531649487593215,5.886104031450156,6.0844994130751715
113,1.9080599249242156,5.135798437050262,5.726847747587197,0.27002713721306015,3.58351893845611,4.235554730773624,4.700480365792417,1.4398351280479207,1.890095369948917,5.0238805208462765,4.151039905898646,5.948034989180646,6.3561076606958915
114,3.6027767550605247,4.962844630259907,5.476463551931511,1.0188473201992472,3.5409593240373143,3.9684033388642534,4.541164856012179,2.253394848803274,2.0014800002101243,5.41610040220442,3.927896354584436,6.008813185442595,6.139884552226255
115,2.509599262378372,4.364371699435161,4.795790545596741,0.9932517730102833,3.0587070727153796,3.3603753871419,3.9740583963475986,1.1085626195212777,1.6900958154515549,5.857933154483459,3.254242968705492,6.013715156042802,5.5254529391317835
116,2.5572273113676265,4.312140507209715,4.804021044733257,0.16551443847757338,2.8678989020441064,3.3357695763397,3.8480176754522337,0.8754687373538999,1.3962446919730587,5.093750200806762,3.2733640101522705,6.018593214496234,5.4680601411351315
117,2.0592388343623163,3.2068032436339315,4.075841090657541,0.13102826240640408,3.039749158970765,2.451005098112319,3.632309102625542,0.4700036292457356,0.4637340162321401,4.804021044733257,2.70805020110221,6.075346031088684,5.093750200806762
118,1.713797927758343,4.207673247529104,4.61512051684126,0.18232155679395465,2.3570732782781154,3.242592351485517,3.4995332823830174,0.4762341789963716,0.9042181506398859,3.9569963710708773,3.0204248861443626,6.124683390894205,5.187385805840755
119,2.9444389791664403,5.976350909297934,6.300785794663244,0.6678293725756554,4.727387818712341,4.912654885736052,5.075173815233827,2.4423470353692043,3.044522437723423,6.118097198041348,4.624972813284271,6.2422232654551655,6.763884908562435
120,4.056988775678332,4.663439094112067,5.220355825078324,1.3962446919730587,3.4011973816621555,3.681351187693145,4.507557357121091,3.367295829986474,2.533696813957432,5.58724865840025,3.7612001156935624,6.282266746896006,6.073044534100405
121,2.4932054526026954,4.053522567701846,4.700480365792417,1.2325602611778486,2.6878474937846906,3.109060958860994,4.157319361383489,1.3912819026309295,1.5912739418064292,4.927253685157205,3.2809112157876537,6.324358962381311,5.616771097666572
122,3.903990833730882,4.286341384539473,4.509760001183433,1.7967470107390942,3.3141860046725258,3.139832617527748,3.7400477406883357,3.1986731175506815,2.6878474937846906,5.8377304471659395,3.0106208860477417,6.3784261836515865,5.288267030694535
123,4.229749199228304,5.062595033026967,5.288267030694535,2.122261538862764,4.069026754237811,3.912023005428146,4.264087336809195,3.742420221041966,3.1654750481410856,5.351858133476067,3.708682081410116,6.3818160174060985,5.8805329864007
